id,flag,original,new,oaw_id_x,cs_applied_x,orig_eu_outer_regions_ets_flag,orig_dom,orig_gcd+95,orig_corsia_(old),orig_swiss,orig_combined_ets_flag,orig_circular,orig_uk_ets_flag,orig_eu_ets_(old),orig_swiss_ets_flag,orig_outer,orig_eu_ets_flag,oaw_id_y,cs_applied_y,new_eu_outer_regions_ets_flag,new_dom,new_gcd+95,new_corsia_(old),new_swiss,new_combined_ets_flag,new_circular,new_uk_ets_flag,new_eu_ets_(old),new_swiss_ets_flag,new_outer,new_eu_ets_flag
33985328,eu_outer_regions_ets_flag,N,Y,33985328.0,6. EFW (Euroflyer),N,N,2803.0,Y,N,N,N,N,N,N,N,N,33985328.0,6. EFW (EUROFLYER),Y,N,2803.0,Y,N,N,N,N,N,N,N,N
33985368,eu_outer_regions_ets_flag,N,Y,33985368.0,1.BAW (Speedbird),N,N,2592.0,Y,N,N,N,N,N,N,N,N,33985368.0,1.BAW (SPEEDBIRD),Y,N,2592.0,Y,N,N,N,N,N,N,N,N
33985375,eu_outer_regions_ets_flag,N,Y,33985375.0,1.BAW (Speedbird),N,N,3025.0,Y,N,N,N,N,N,N,N,N,33985375.0,1.BAW (SPEEDBIRD),Y,N,3025.0,Y,N,N,N,N,N,N,N,N
33722729,dom,Y,N,33722729.0,1.BAW (Speedbird),N,Y,1127.0,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,
33727113,dom,Y,N,33727113.0,1.BAW (Speedbird),N,Y,240.0,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,
33892690,dom,N,Y,,,,,,,,,,,,,,,33892690.0,1.BAW (SPEEDBIRD),N,Y,95.0,N,N,N,Y,N,N,N,N,N
33918644,dom,N,Y,,,,,,,,,,,,,,,33918644.0,6. EFW (EUROFLYER),N,Y,331.0,N,N,Y,N,N,Y,N,N,Y
33722729,gcd+95,1127.0,N,33722729.0,1.BAW (Speedbird),N,Y,1127.0,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,
33724022,gcd+95,N,8875.0,,,,,,,,,,,,,,,33724022.0,1.BAW (SPEEDBIRD),N,N,8875.0,Y,N,N,N,N,N,N,N,N
33725898,gcd+95,8922.0,N,33725898.0,1.BAW (Speedbird),N,N,8922.0,Y,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,
33727068,gcd+95,6384.0,N,33727068.0,1.BAW (Speedbird),N,N,6384.0,Y,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,
33727113,gcd+95,240.0,N,33727113.0,1.BAW (Speedbird),N,Y,240.0,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,
33727114,gcd+95,7083.0,N,33727114.0,1.BAW (Speedbird),N,N,7083.0,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,
33727118,gcd+95,6897.0,N,33727118.0,1.BAW (Speedbird),N,N,6897.0,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,
33727126,gcd+95,2090.0,N,33727126.0,1.BAW (Speedbird),N,N,2090.0,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,
33751708,gcd+95,N,1788.0,,,,,,,,,,,,,,,33751708.0,6. EFW (EUROFLYER),N,N,1788.0,Y,N,Y,N,N,Y,N,N,Y
33756195,gcd+95,N,296.0,,,,,,,,,,,,,,,33756195.0,6. EFW (EUROFLYER),N,N,296.0,Y,N,Y,N,N,Y,N,N,Y
33818792,gcd+95,N,1341.0,,,,,,,,,,,,,,,33818792.0,NOT IN REF TABLE,N,N,1341.0,Y,N,Y,N,N,Y,N,N,Y
33883188,gcd+95,N,1078.0,,,,,,,,,,,,,,,33883188.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33883189,gcd+95,N,1078.0,,,,,,,,,,,,,,,33883189.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33883190,gcd+95,N,382.0,,,,,,,,,,,,,,,33883190.0,5. EXCLUDED CALLSIGNS,N,N,382.0,Y,N,Y,N,N,Y,N,N,Y
33883191,gcd+95,N,382.0,,,,,,,,,,,,,,,33883191.0,5. EXCLUDED CALLSIGNS,N,N,382.0,Y,N,Y,N,N,Y,N,N,Y
33891810,gcd+95,N,1078.0,,,,,,,,,,,,,,,33891810.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33891811,gcd+95,N,1078.0,,,,,,,,,,,,,,,33891811.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33892690,gcd+95,N,95.0,,,,,,,,,,,,,,,33892690.0,1.BAW (SPEEDBIRD),N,Y,95.0,N,N,N,Y,N,N,N,N,N
33904854,gcd+95,N,1078.0,,,,,,,,,,,,,,,33904854.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33904855,gcd+95,N,1078.0,,,,,,,,,,,,,,,33904855.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33912939,gcd+95,N,1078.0,,,,,,,,,,,,,,,33912939.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33912940,gcd+95,N,1078.0,,,,,,,,,,,,,,,33912940.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33918644,gcd+95,N,331.0,,,,,,,,,,,,,,,33918644.0,6. EFW (EUROFLYER),N,Y,331.0,N,N,Y,N,N,Y,N,N,Y
33918849,gcd+95,N,1078.0,,,,,,,,,,,,,,,33918849.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33918850,gcd+95,N,1078.0,,,,,,,,,,,,,,,33918850.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33919358,gcd+95,N,830.0,,,,,,,,,,,,,,,33919358.0,1.BAW (SPEEDBIRD),N,N,830.0,Y,N,Y,N,N,Y,N,N,Y
33934164,gcd+95,N,1078.0,,,,,,,,,,,,,,,33934164.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33934165,gcd+95,N,1078.0,,,,,,,,,,,,,,,33934165.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33940109,gcd+95,N,1078.0,,,,,,,,,,,,,,,33940109.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33940110,gcd+95,N,1078.0,,,,,,,,,,,,,,,33940110.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33948630,gcd+95,N,1078.0,,,,,,,,,,,,,,,33948630.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33948631,gcd+95,N,1078.0,,,,,,,,,,,,,,,33948631.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33952748,gcd+95,N,392.0,33952748.0,4.CFE (Cityflyer),N,Y,N,N,N,Y,N,Y,Y,N,N,N,33952748.0,4.CFE (CITYFLYER),N,Y,392.0,N,N,Y,N,Y,Y,N,N,N
33959393,gcd+95,N,392.0,33959393.0,4.CFE (Cityflyer),N,Y,N,N,N,Y,N,Y,Y,N,N,N,33959393.0,4.CFE (CITYFLYER),N,Y,392.0,N,N,Y,N,Y,Y,N,N,N
33959527,gcd+95,N,7874.0,,,,,,,,,,,,,,,33959527.0,1.BAW (SPEEDBIRD),N,N,7874.0,Y,N,N,N,N,N,N,N,N
33982801,gcd+95,N,6012.0,,,,,,,,,,,,,,,33982801.0,1.BAW (SPEEDBIRD),N,N,6012.0,Y,N,N,N,N,N,N,N,N
33985039,gcd+95,8875.0,N,33985039.0,1.BAW (Speedbird),N,N,8875.0,Y,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,
33985110,gcd+95,8336.0,N,33985110.0,1.BAW (Speedbird),N,N,8336.0,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,
33985901,gcd+95,N,2090.0,,,,,,,,,,,,,,,33985901.0,1.BAW (SPEEDBIRD),N,N,2090.0,N,N,N,N,N,N,N,N,N
33985905,gcd+95,N,7083.0,,,,,,,,,,,,,,,33985905.0,1.BAW (SPEEDBIRD),N,N,7083.0,N,N,N,N,N,N,N,N,N
33985908,gcd+95,N,6897.0,,,,,,,,,,,,,,,33985908.0,1.BAW (SPEEDBIRD),N,N,6897.0,N,N,N,N,N,N,N,N,N
33985909,gcd+95,N,6384.0,,,,,,,,,,,,,,,33985909.0,1.BAW (SPEEDBIRD),N,N,6384.0,Y,N,N,N,N,N,N,N,N
33724022,corsia_(old),N,Y,,,,,,,,,,,,,,,33724022.0,1.BAW (SPEEDBIRD),N,N,8875.0,Y,N,N,N,N,N,N,N,N
33725898,corsia_(old),Y,N,33725898.0,1.BAW (Speedbird),N,N,8922.0,Y,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,
33727068,corsia_(old),Y,N,33727068.0,1.BAW (Speedbird),N,N,6384.0,Y,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,
33751708,corsia_(old),N,Y,,,,,,,,,,,,,,,33751708.0,6. EFW (EUROFLYER),N,N,1788.0,Y,N,Y,N,N,Y,N,N,Y
33756195,corsia_(old),N,Y,,,,,,,,,,,,,,,33756195.0,6. EFW (EUROFLYER),N,N,296.0,Y,N,Y,N,N,Y,N,N,Y
33818792,corsia_(old),N,Y,,,,,,,,,,,,,,,33818792.0,NOT IN REF TABLE,N,N,1341.0,Y,N,Y,N,N,Y,N,N,Y
33883188,corsia_(old),N,Y,,,,,,,,,,,,,,,33883188.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33883189,corsia_(old),N,Y,,,,,,,,,,,,,,,33883189.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33883190,corsia_(old),N,Y,,,,,,,,,,,,,,,33883190.0,5. EXCLUDED CALLSIGNS,N,N,382.0,Y,N,Y,N,N,Y,N,N,Y
33883191,corsia_(old),N,Y,,,,,,,,,,,,,,,33883191.0,5. EXCLUDED CALLSIGNS,N,N,382.0,Y,N,Y,N,N,Y,N,N,Y
33891810,corsia_(old),N,Y,,,,,,,,,,,,,,,33891810.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33891811,corsia_(old),N,Y,,,,,,,,,,,,,,,33891811.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33904854,corsia_(old),N,Y,,,,,,,,,,,,,,,33904854.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33904855,corsia_(old),N,Y,,,,,,,,,,,,,,,33904855.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33912939,corsia_(old),N,Y,,,,,,,,,,,,,,,33912939.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33912940,corsia_(old),N,Y,,,,,,,,,,,,,,,33912940.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33918849,corsia_(old),N,Y,,,,,,,,,,,,,,,33918849.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33918850,corsia_(old),N,Y,,,,,,,,,,,,,,,33918850.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33919358,corsia_(old),N,Y,,,,,,,,,,,,,,,33919358.0,1.BAW (SPEEDBIRD),N,N,830.0,Y,N,Y,N,N,Y,N,N,Y
33934164,corsia_(old),N,Y,,,,,,,,,,,,,,,33934164.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33934165,corsia_(old),N,Y,,,,,,,,,,,,,,,33934165.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33940109,corsia_(old),N,Y,,,,,,,,,,,,,,,33940109.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33940110,corsia_(old),N,Y,,,,,,,,,,,,,,,33940110.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33948630,corsia_(old),N,Y,,,,,,,,,,,,,,,33948630.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33948631,corsia_(old),N,Y,,,,,,,,,,,,,,,33948631.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33959527,corsia_(old),N,Y,,,,,,,,,,,,,,,33959527.0,1.BAW (SPEEDBIRD),N,N,7874.0,Y,N,N,N,N,N,N,N,N
33982801,corsia_(old),N,Y,,,,,,,,,,,,,,,33982801.0,1.BAW (SPEEDBIRD),N,N,6012.0,Y,N,N,N,N,N,N,N,N
33985039,corsia_(old),Y,N,33985039.0,1.BAW (Speedbird),N,N,8875.0,Y,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,
33985909,corsia_(old),N,Y,,,,,,,,,,,,,,,33985909.0,1.BAW (SPEEDBIRD),N,N,6384.0,Y,N,N,N,N,N,N,N,N
33751708,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33751708.0,6. EFW (EUROFLYER),N,N,1788.0,Y,N,Y,N,N,Y,N,N,Y
33756195,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33756195.0,6. EFW (EUROFLYER),N,N,296.0,Y,N,Y,N,N,Y,N,N,Y
33818792,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33818792.0,NOT IN REF TABLE,N,N,1341.0,Y,N,Y,N,N,Y,N,N,Y
33883188,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33883188.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33883189,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33883189.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33883190,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33883190.0,5. EXCLUDED CALLSIGNS,N,N,382.0,Y,N,Y,N,N,Y,N,N,Y
33883191,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33883191.0,5. EXCLUDED CALLSIGNS,N,N,382.0,Y,N,Y,N,N,Y,N,N,Y
33891810,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33891810.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33891811,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33891811.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33904854,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33904854.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33904855,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33904855.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33912939,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33912939.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33912940,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33912940.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33918644,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33918644.0,6. EFW (EUROFLYER),N,Y,331.0,N,N,Y,N,N,Y,N,N,Y
33918849,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33918849.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33918850,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33918850.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33919358,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33919358.0,1.BAW (SPEEDBIRD),N,N,830.0,Y,N,Y,N,N,Y,N,N,Y
33934164,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33934164.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33934165,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33934165.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33940109,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33940109.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33940110,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33940110.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33948630,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33948630.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33948631,combined_ets_flag,N,Y,,,,,,,,,,,,,,,33948631.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33892690,circular,N,Y,,,,,,,,,,,,,,,33892690.0,1.BAW (SPEEDBIRD),N,Y,95.0,N,N,N,Y,N,N,N,N,N
33883189,uk_ets_flag,N,Y,,,,,,,,,,,,,,,33883189.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33891811,uk_ets_flag,N,Y,,,,,,,,,,,,,,,33891811.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33904855,uk_ets_flag,N,Y,,,,,,,,,,,,,,,33904855.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33912940,uk_ets_flag,N,Y,,,,,,,,,,,,,,,33912940.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33918850,uk_ets_flag,N,Y,,,,,,,,,,,,,,,33918850.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33934165,uk_ets_flag,N,Y,,,,,,,,,,,,,,,33934165.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33940110,uk_ets_flag,N,Y,,,,,,,,,,,,,,,33940110.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33948631,uk_ets_flag,N,Y,,,,,,,,,,,,,,,33948631.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33751708,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33751708.0,6. EFW (EUROFLYER),N,N,1788.0,Y,N,Y,N,N,Y,N,N,Y
33756195,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33756195.0,6. EFW (EUROFLYER),N,N,296.0,Y,N,Y,N,N,Y,N,N,Y
33818792,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33818792.0,NOT IN REF TABLE,N,N,1341.0,Y,N,Y,N,N,Y,N,N,Y
33883188,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33883188.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33883189,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33883189.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33883190,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33883190.0,5. EXCLUDED CALLSIGNS,N,N,382.0,Y,N,Y,N,N,Y,N,N,Y
33883191,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33883191.0,5. EXCLUDED CALLSIGNS,N,N,382.0,Y,N,Y,N,N,Y,N,N,Y
33891810,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33891810.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33891811,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33891811.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33904854,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33904854.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33904855,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33904855.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33912939,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33912939.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33912940,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33912940.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33918644,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33918644.0,6. EFW (EUROFLYER),N,Y,331.0,N,N,Y,N,N,Y,N,N,Y
33918849,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33918849.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33918850,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33918850.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33919358,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33919358.0,1.BAW (SPEEDBIRD),N,N,830.0,Y,N,Y,N,N,Y,N,N,Y
33934164,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33934164.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33934165,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33934165.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33940109,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33940109.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33940110,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33940110.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33948630,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33948630.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33948631,eu_ets_(old),N,Y,,,,,,,,,,,,,,,33948631.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,Y,Y,N,N,N
33751708,eu_ets_flag,N,Y,,,,,,,,,,,,,,,33751708.0,6. EFW (EUROFLYER),N,N,1788.0,Y,N,Y,N,N,Y,N,N,Y
33756195,eu_ets_flag,N,Y,,,,,,,,,,,,,,,33756195.0,6. EFW (EUROFLYER),N,N,296.0,Y,N,Y,N,N,Y,N,N,Y
33818792,eu_ets_flag,N,Y,,,,,,,,,,,,,,,33818792.0,NOT IN REF TABLE,N,N,1341.0,Y,N,Y,N,N,Y,N,N,Y
33883188,eu_ets_flag,N,Y,,,,,,,,,,,,,,,33883188.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33883190,eu_ets_flag,N,Y,,,,,,,,,,,,,,,33883190.0,5. EXCLUDED CALLSIGNS,N,N,382.0,Y,N,Y,N,N,Y,N,N,Y
33883191,eu_ets_flag,N,Y,,,,,,,,,,,,,,,33883191.0,5. EXCLUDED CALLSIGNS,N,N,382.0,Y,N,Y,N,N,Y,N,N,Y
33891810,eu_ets_flag,N,Y,,,,,,,,,,,,,,,33891810.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33904854,eu_ets_flag,N,Y,,,,,,,,,,,,,,,33904854.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33912939,eu_ets_flag,N,Y,,,,,,,,,,,,,,,33912939.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33918644,eu_ets_flag,N,Y,,,,,,,,,,,,,,,33918644.0,6. EFW (EUROFLYER),N,Y,331.0,N,N,Y,N,N,Y,N,N,Y
33918849,eu_ets_flag,N,Y,,,,,,,,,,,,,,,33918849.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33919358,eu_ets_flag,N,Y,,,,,,,,,,,,,,,33919358.0,1.BAW (SPEEDBIRD),N,N,830.0,Y,N,Y,N,N,Y,N,N,Y
33934164,eu_ets_flag,N,Y,,,,,,,,,,,,,,,33934164.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33940109,eu_ets_flag,N,Y,,,,,,,,,,,,,,,33940109.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
33948630,eu_ets_flag,N,Y,,,,,,,,,,,,,,,33948630.0,5. EXCLUDED CALLSIGNS,N,N,1078.0,Y,N,Y,N,N,Y,N,N,Y
